"Species code","Species name","Province","Year","Estimate","± 1 standard error"
"1300","Red-breasted Merganser","Prince Edward Island","1990","116","132"
"1300","Red-breasted Merganser","Quebec","1990","3192","1141"
"1300","Red-breasted Merganser","British Columbia","1991","39","38"
"1300","Red-breasted Merganser","Newfoundland and Labrador","1991","3793","3209"
"1300","Red-breasted Merganser","Nova Scotia","1991","1363","499"
"1300","Red-breasted Merganser","Ontario","1991","835","326"
"1300","Red-breasted Merganser","Quebec","1991","4052","1911"
"1300","Red-breasted Merganser","New Brunswick","1992","435","353"
"1300","Red-breasted Merganser","Newfoundland and Labrador","1992","4709","1349"
"1300","Red-breasted Merganser","Nova Scotia","1992","5465","2427"
"1300","Red-breasted Merganser","Ontario","1992","1323","656"
"1300","Red-breasted Merganser","Quebec","1992","2361","722"
"1300","Red-breasted Merganser","Alberta","1993","59","50"
"1300","Red-breasted Merganser","New Brunswick","1993","196","0"
"1300","Red-breasted Merganser","Newfoundland and Labrador","1993","5445","1064"
"1300","Red-breasted Merganser","Nova Scotia","1993","5192","1573"
"1300","Red-breasted Merganser","Ontario","1993","767","309"
"1300","Red-breasted Merganser","Prince Edward Island","1993","177","211"
"1300","Red-breasted Merganser","Quebec","1993","4024","991"
"1300","Red-breasted Merganser","Yukon Territory","1993","6","6"
"1300","Red-breasted Merganser","New Brunswick","1994","53","0"
"1300","Red-breasted Merganser","Newfoundland and Labrador","1994","6136","1326"
"1300","Red-breasted Merganser","Nova Scotia","1994","2835","920"
"1300","Red-breasted Merganser","Ontario","1994","1055","489"
"1300","Red-breasted Merganser","Prince Edward Island","1994","656","362"
"1300","Red-breasted Merganser","Quebec","1994","1484","334"
"1300","Red-breasted Merganser","British Columbia","1995","17","0"
"1300","Red-breasted Merganser","New Brunswick","1995","357","351"
"1300","Red-breasted Merganser","Newfoundland and Labrador","1995","4800","1822"
"1300","Red-breasted Merganser","Nova Scotia","1995","3048","871"
"1300","Red-breasted Merganser","Ontario","1995","913","705"
"1300","Red-breasted Merganser","Prince Edward Island","1995","232","0"
"1300","Red-breasted Merganser","Quebec","1995","912","544"
"1300","Red-breasted Merganser","Alberta","1996","139","188"
"1300","Red-breasted Merganser","New Brunswick","1996","621","536"
"1300","Red-breasted Merganser","Newfoundland and Labrador","1996","2156","718"
"1300","Red-breasted Merganser","Nova Scotia","1996","1131","773"
"1300","Red-breasted Merganser","Ontario","1996","398","114"
"1300","Red-breasted Merganser","Prince Edward Island","1996","292","0"
"1300","Red-breasted Merganser","Quebec","1996","1707","480"
"1300","Red-breasted Merganser","New Brunswick","1997","186","182"
"1300","Red-breasted Merganser","Newfoundland and Labrador","1997","2114","776"
"1300","Red-breasted Merganser","Nova Scotia","1997","1947","1264"
"1300","Red-breasted Merganser","Ontario","1997","1359","719"
"1300","Red-breasted Merganser","Quebec","1997","1598","542"
"1300","Red-breasted Merganser","Alberta","1998","60","60"
"1300","Red-breasted Merganser","Newfoundland and Labrador","1998","2728","792"
"1300","Red-breasted Merganser","Nova Scotia","1998","4906","1057"
"1300","Red-breasted Merganser","Ontario","1998","770","234"
"1300","Red-breasted Merganser","Quebec","1998","2311","593"
"1300","Red-breasted Merganser","New Brunswick","1999","151","0"
"1300","Red-breasted Merganser","Newfoundland and Labrador","1999","2238","444"
"1300","Red-breasted Merganser","Nova Scotia","1999","1693","1219"
"1300","Red-breasted Merganser","Ontario","1999","445","169"
"1300","Red-breasted Merganser","Quebec","1999","2487","920"
"1300","Red-breasted Merganser","Newfoundland and Labrador","2000","511","146"
"1300","Red-breasted Merganser","Nova Scotia","2000","1039","330"
"1300","Red-breasted Merganser","Ontario","2000","648","372"
"1300","Red-breasted Merganser","Quebec","2000","838","421"
"1300","Red-breasted Merganser","New Brunswick","2001","193","127"
"1300","Red-breasted Merganser","Newfoundland and Labrador","2001","2460","1008"
"1300","Red-breasted Merganser","Nova Scotia","2001","709","1501"
"1300","Red-breasted Merganser","Ontario","2001","738","301"
"1300","Red-breasted Merganser","Quebec","2001","710","342"
"1300","Red-breasted Merganser","New Brunswick","2002","173","152"
"1300","Red-breasted Merganser","Newfoundland and Labrador","2002","2550","832"
"1300","Red-breasted Merganser","Nova Scotia","2002","496","227"
"1300","Red-breasted Merganser","Ontario","2002","766","215"
"1300","Red-breasted Merganser","Quebec","2002","1297","308"
"1300","Red-breasted Merganser","New Brunswick","2003","200","151"
"1300","Red-breasted Merganser","Newfoundland and Labrador","2003","3932","1114"
"1300","Red-breasted Merganser","Nova Scotia","2003","572","314"
"1300","Red-breasted Merganser","Ontario","2003","362","135"
"1300","Red-breasted Merganser","Prince Edward Island","2003","275","84"
"1300","Red-breasted Merganser","Quebec","2003","961","198"
"1300","Red-breasted Merganser","New Brunswick","2004","39","41"
"1300","Red-breasted Merganser","Newfoundland and Labrador","2004","2098","642"
"1300","Red-breasted Merganser","Nova Scotia","2004","1006","569"
"1300","Red-breasted Merganser","Ontario","2004","387","169"
"1300","Red-breasted Merganser","Quebec","2004","882","339"
"1300","Red-breasted Merganser","New Brunswick","2005","78","61"
"1300","Red-breasted Merganser","Newfoundland and Labrador","2005","2747","1899"
"1300","Red-breasted Merganser","Nova Scotia","2005","756","216"
"1300","Red-breasted Merganser","Ontario","2005","256","165"
"1300","Red-breasted Merganser","Quebec","2005","639","183"
"1300","Red-breasted Merganser","Alberta","2006","487","0"
"1300","Red-breasted Merganser","Newfoundland and Labrador","2006","2616","812"
"1300","Red-breasted Merganser","Nova Scotia","2006","624","354"
"1300","Red-breasted Merganser","Ontario","2006","553","225"
"1300","Red-breasted Merganser","Quebec","2006","1287","508"
"1300","Red-breasted Merganser","New Brunswick","2007","29","30"
"1300","Red-breasted Merganser","Newfoundland and Labrador","2007","4820","1283"
"1300","Red-breasted Merganser","Nova Scotia","2007","875","323"
"1300","Red-breasted Merganser","Ontario","2007","1021","360"
"1300","Red-breasted Merganser","Quebec","2007","431","181"
"1300","Red-breasted Merganser","New Brunswick","2008","100","72"
"1300","Red-breasted Merganser","Newfoundland and Labrador","2008","1705","903"
"1300","Red-breasted Merganser","Nova Scotia","2008","1117","514"
"1300","Red-breasted Merganser","Ontario","2008","792","304"
"1300","Red-breasted Merganser","Quebec","2008","740","309"
"1300","Red-breasted Merganser","Newfoundland and Labrador","2009","8463","3645"
"1300","Red-breasted Merganser","Nova Scotia","2009","481","277"
"1300","Red-breasted Merganser","Ontario","2009","932","406"
"1300","Red-breasted Merganser","Quebec","2009","577","226"
"1300","Red-breasted Merganser","Newfoundland and Labrador","2010","7693","2307"
"1300","Red-breasted Merganser","Nova Scotia","2010","902","465"
"1300","Red-breasted Merganser","Ontario","2010","272","212"
"1300","Red-breasted Merganser","Quebec","2010","725","297"
"1300","Red-breasted Merganser","Newfoundland and Labrador","2011","10028","2829"
"1300","Red-breasted Merganser","Nova Scotia","2011","632","578"
"1300","Red-breasted Merganser","Ontario","2011","106","106"
"1300","Red-breasted Merganser","Prince Edward Island","2011","106","101"
"1300","Red-breasted Merganser","Quebec","2011","914","384"
"1300","Red-breasted Merganser","Newfoundland and Labrador","2012","771","754"
"1300","Red-breasted Merganser","Nova Scotia","2012","185","185"
"1300","Red-breasted Merganser","Ontario","2012","159","129"
"1300","Red-breasted Merganser","Prince Edward Island","2012","92","89"
"1300","Red-breasted Merganser","Quebec","2012","633","216"
"1300","Red-breasted Merganser","Newfoundland and Labrador","2013","6521","2765"
"1300","Red-breasted Merganser","Nova Scotia","2013","115","82"
"1300","Red-breasted Merganser","Ontario","2013","983","356"
"1300","Red-breasted Merganser","Quebec","2013","477","251"
"1300","Red-breasted Merganser","Newfoundland and Labrador","2014","4394","1956"
"1300","Red-breasted Merganser","Nova Scotia","2014","496","345"
"1300","Red-breasted Merganser","Ontario","2014","847","415"
"1300","Red-breasted Merganser","Quebec","2014","431","188"
"1300","Red-breasted Merganser","Newfoundland and Labrador","2015","3474","1614"
"1300","Red-breasted Merganser","Ontario","2015","955","455"
"1300","Red-breasted Merganser","Quebec","2015","112","112"
"1300","Red-breasted Merganser","Newfoundland and Labrador","2016","195","187"
"1300","Red-breasted Merganser","Nova Scotia","2016","384","380"
"1300","Red-breasted Merganser","Ontario","2016","170","152"
"1300","Red-breasted Merganser","Quebec","2016","818","338"
"1300","Red-breasted Merganser","Newfoundland and Labrador","2017","2568","1402"
"1300","Red-breasted Merganser","Nova Scotia","2017","591","404"
"1300","Red-breasted Merganser","Ontario","2017","1478","709"
"1300","Red-breasted Merganser","Quebec","2017","202","195"
"1300","Red-breasted Merganser","Newfoundland and Labrador","2018","967","661"
"1300","Red-breasted Merganser","Nova Scotia","2018","785","553"
"1300","Red-breasted Merganser","Ontario","2018","564","370"
"1300","Red-breasted Merganser","Quebec","2018","79","77"
"1310","Hooded Merganser","British Columbia","1969","561","78"
"1310","Hooded Merganser","Manitoba","1969","188","37"
"1310","Hooded Merganser","New Brunswick","1969","56","16"
"1310","Hooded Merganser","Newfoundland and Labrador","1969","52","11"
"1310","Hooded Merganser","Nova Scotia","1969","177","65"
"1310","Hooded Merganser","Ontario","1969","18665","2593"
"1310","Hooded Merganser","Quebec","1969","6258","970"
"1310","Hooded Merganser","British Columbia","1970","134","16"
"1310","Hooded Merganser","Manitoba","1970","411","78"
"1310","Hooded Merganser","New Brunswick","1970","112","30"
"1310","Hooded Merganser","Newfoundland and Labrador","1970","88","25"
"1310","Hooded Merganser","Nova Scotia","1970","40","25"
"1310","Hooded Merganser","Ontario","1970","15867","2122"
"1310","Hooded Merganser","Prince Edward Island","1970","158","21"
"1310","Hooded Merganser","Quebec","1970","5932","886"
"1310","Hooded Merganser","British Columbia","1971","93","19"
"1310","Hooded Merganser","Manitoba","1971","370","60"
"1310","Hooded Merganser","New Brunswick","1971","94","21"
"1310","Hooded Merganser","Nova Scotia","1971","102","35"
"1310","Hooded Merganser","Ontario","1971","18662","2455"
"1310","Hooded Merganser","Prince Edward Island","1971","66","9"
"1310","Hooded Merganser","Quebec","1971","6395","971"
"1310","Hooded Merganser","Saskatchewan","1971","188","7"
"1310","Hooded Merganser","Alberta","1972","139","10"
"1310","Hooded Merganser","British Columbia","1972","124","20"
"1310","Hooded Merganser","Manitoba","1972","247","49"
"1310","Hooded Merganser","New Brunswick","1972","152","38"
"1310","Hooded Merganser","Newfoundland and Labrador","1972","397","99"
"1310","Hooded Merganser","Nova Scotia","1972","85","52"
"1310","Hooded Merganser","Ontario","1972","18415","1922"
"1310","Hooded Merganser","Quebec","1972","6398","730"
"1310","Hooded Merganser","British Columbia","1973","340","35"
"1310","Hooded Merganser","Manitoba","1973","293","59"
"1310","Hooded Merganser","New Brunswick","1973","257","61"
"1310","Hooded Merganser","Newfoundland and Labrador","1973","99","25"
"1310","Hooded Merganser","Nova Scotia","1973","44","27"
"1310","Hooded Merganser","Ontario","1973","19411","1877"
"1310","Hooded Merganser","Prince Edward Island","1973","40","6"
"1310","Hooded Merganser","Quebec","1973","6277","768"
"1310","Hooded Merganser","British Columbia","1974","357","51"
"1310","Hooded Merganser","Manitoba","1974","431","66"
"1310","Hooded Merganser","New Brunswick","1974","294","54"
"1310","Hooded Merganser","Nova Scotia","1974","50","31"
"1310","Hooded Merganser","Ontario","1974","19885","2036"
"1310","Hooded Merganser","Quebec","1974","8383","1051"
"1310","Hooded Merganser","Saskatchewan","1974","144","9"
"1310","Hooded Merganser","Manitoba","1975","474","51"
"1310","Hooded Merganser","New Brunswick","1975","128","17"
"1310","Hooded Merganser","Nova Scotia","1975","417","42"
"1310","Hooded Merganser","Ontario","1975","23283","1445"
"1310","Hooded Merganser","Quebec","1975","9334","508"
"1310","Hooded Merganser","Yukon Territory","1975","101","21"
"1310","Hooded Merganser","British Columbia","1976","125","16"
"1310","Hooded Merganser","Manitoba","1976","118","21"
"1310","Hooded Merganser","New Brunswick","1976","455","27"
"1310","Hooded Merganser","Nova Scotia","1976","397","32"
"1310","Hooded Merganser","Ontario","1976","21437","1385"
"1310","Hooded Merganser","Quebec","1976","13550","752"
"1310","Hooded Merganser","Saskatchewan","1976","277","37"
"1310","Hooded Merganser","British Columbia","1977","391","0"
"1310","Hooded Merganser","Manitoba","1977","443","0"
"1310","Hooded Merganser","New Brunswick","1977","298","0"
"1310","Hooded Merganser","Nova Scotia","1977","690","0"
"1310","Hooded Merganser","Ontario","1977","27908","0"
"1310","Hooded Merganser","Prince Edward Island","1977","61","0"
"1310","Hooded Merganser","Quebec","1977","11547","0"
"1310","Hooded Merganser","Manitoba","1978","421","35"
"1310","Hooded Merganser","New Brunswick","1978","893","56"
"1310","Hooded Merganser","Nova Scotia","1978","307","25"
"1310","Hooded Merganser","Ontario","1978","21910","940"
"1310","Hooded Merganser","Quebec","1978","11035","491"
"1310","Hooded Merganser","Saskatchewan","1978","589","49"
"1310","Hooded Merganser","Manitoba","1979","421","45"
"1310","Hooded Merganser","New Brunswick","1979","458","23"
"1310","Hooded Merganser","Newfoundland and Labrador","1979","41","6"
